customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0618-MVRMN,Male,0,No,No,60,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,61.11,3680.93,No
3386-ZZINJ,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,84.69,192.83,Yes
3035-XTYZL,Male,0,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,30.77,2057.5,No
1866-DKAWY,Male,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),27.31,1800.75,No
3809-JODLI,Male,1,Yes,Yes,15,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,51.09,782.36,No
1204-EZGAC,Male,0,No,No,29,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,92.29,2540.17,No
0188-NIKEJ,Male,1,No,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.18,262.51,Yes
2552-CVFLW,Male,0,Yes,No,6,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),87.16,467.04,Yes
1037-FPODV,Female,0,Yes,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.05,355.48,No
0325-HDISW,Female,0,No,Yes,0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),81.5,,Yes
5071-FTJDW,Female,0,Yes,No,22,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,85.07,1900.62,No
1248-EQNTE,Male,0,No,No,13,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,85.15,1162.45,No
1649-OOVQP,Male,1,No,No,44,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),85.42,3489.7,No
0998-MLUSP,Male,0,Yes,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,30.04,,Yes
0154-NVVGO,Male,0,Yes,Yes,24,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,80.61,1882.19,No
3250-FWNTS,Female,1,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.34,694.72,No
5144-BDGTJ,Male,0,No,No,33,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,81.58,2567.27,Yes
0921-PSQFS,Female,0,Yes,Yes,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),29.79,1081.18,No
2784-FSQAE,Male,0,Yes,No,11,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,70.27,796.3,Yes
2576-PXOPU,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,91.32,6020.1,No
2068-PHVJC,Female,0,Yes,No,26,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),66.42,1609.08,Yes
3892-KHJEV,Female,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.12,972.73,No
1724-TVYKC,Male,1,Yes,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,40.02,1890.21,No
0242-DKPCY,Female,0,No,No,26,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,65.54,1513.64,Yes
0365-ZOATZ,Female,0,Yes,Yes,44,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.06,4199.56,No
2133-PZOVX,Female,0,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,27.79,545.62,No
0716-FTSVF,Male,0,Yes,Yes,9,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),91.64,737.98,Yes
1706-NHPAH,Female,0,No,Yes,59,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),88.24,4830.87,Yes
0029-WPATV,Female,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),27.18,178.55,No
3353-WIKKU,Female,0,No,No,36,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,79.47,2599.65,No
3321-RBORG,Male,0,No,No,24,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,56.49,1299.02,Yes
0059-ELLSX,Male,0,Yes,No,62,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.64,5720.95,No
0142-RXDSZ,Female,0,Yes,No,60,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,62.18,3406.68,No
4116-KUBRH,Male,0,No,No,12,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,88.77,947.15,Yes
3593-HHPMU,Female,1,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,86.24,560.25,Yes
2467-ONNRF,Male,1,Yes,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,31.77,455.27,No
0305-RBYCV,Male,0,Yes,No,21,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,92.68,1958.78,No
2629-CQRNX,Female,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),30.21,519.61,Yes
3076-IPOZM,Male,1,No,No,0,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),73.82,,Yes
3679-QRQQT,Male,0,Yes,No,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,21.28,1438.21,No
2197-OFMPY,Female,0,No,No,42,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,90.25,3858.79,Yes
1129-YJLQM,Male,0,Yes,No,43,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,72.56,3064.06,No
5239-WGAWC,Female,0,Yes,No,64,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),76.24,4767.88,No
3237-QYSBX,Male,0,Yes,Yes,19,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,57.89,1062.05,No
5032-GMMVE,Female,0,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,86.17,740.87,No
3556-FKGRD,Female,0,Yes,Yes,23,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,100.52,2232.69,No
0992-WEDPV,Female,0,No,No,19,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),61.48,1090.59,No
1814-CJORG,Male,0,Yes,Yes,28,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),81.46,2058.34,No
2903-RUWOJ,Female,1,No,Yes,6,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),90.24,563.49,No
2183-QSBOH,Male,1,Yes,Yes,47,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,78.99,3484.44,No
4422-MKTQI,Female,0,Yes,Yes,43,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),78.77,3134.84,No
0297-JZYVT,Male,0,No,Yes,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,35.9,1424.3,No
5164-MFTKG,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.96,1692.61,No
1533-WALMG,Female,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.13,41.97,No
4097-WNPML,Male,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),102.74,6846.37,No
0628-KVCPN,Female,0,No,No,11,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),88.33,921.37,Yes
2696-FRWXC,Female,0,Yes,No,36,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),72.32,2596.13,No
4905-EOPOR,Female,0,No,Yes,69,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),82.7,5283.6,No
2082-WMCMX,Male,1,Yes,Yes,14,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,61.0,845.48,No
2325-VNOKX,Male,0,Yes,No,26,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,79.64,2067.31,No
3750-CWFME,Male,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.37,824.48,No
3845-OFBUP,Female,0,Yes,No,34,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),98.69,3160.62,No
0400-MLMZM,Female,1,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),28.26,303.23,Yes
3810-VOARA,Female,0,No,No,13,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,115.45,1679.34,Yes
4767-XPSSJ,Female,0,No,No,6,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,84.04,379.24,No
1433-RPKII,Female,0,Yes,No,69,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,76.83,5140.38,No
0120-ZMDUM,Female,0,Yes,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,33.39,667.02,No
1263-VSTPJ,Female,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,98.34,80.31,No
3724-OBXLA,Male,0,No,No,56,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.8,3809.71,No
5046-ESMNV,Male,0,No,No,40,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),66.48,2455.93,No
4255-JPHPS,Female,0,Yes,No,12,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),76.83,889.05,No
2224-LLFEH,Male,0,No,No,50,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Electronic check,67.01,2957.54,No
3467-SOXDN,Female,1,No,No,21,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,65.98,1397.35,Yes
0053-UGGZU,Male,0,No,No,21,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),71.37,1575.76,No
2455-ZRZSI,Female,1,No,No,52,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),73.05,3860.62,No
1493-WYXDE,Male,0,No,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,29.73,580.85,No
0486-AXFRY,Female,0,Yes,No,55,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Electronic check,58.86,3019.9,No
4196-TFUHK,Male,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.74,36.38,No
0668-AWTSB,Male,0,Yes,No,19,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),59.02,1157.32,No
2697-MMFXA,Male,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Mailed check,92.26,1535.17,Yes
2869-XSQOK,Female,0,No,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),31.31,1933.45,No
2207-MBKNH,Male,1,No,No,67,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,74.04,4634.92,Yes
4677-BCQUN,Female,1,No,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,109.28,2424.27,Yes
4563-FDODG,Female,0,Yes,No,61,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.0,5929.27,No
0446-DNAWO,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,82.99,412.3,Yes
0844-QSFNI,Female,0,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,35.27,1017.93,No
0206-OGRCY,Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.07,244.05,No
4100-WWVNC,Male,0,No,Yes,48,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.93,971.42,No
0540-WUTQH,Female,0,No,No,13,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.8,1144.92,Yes
0714-BEDCB,Female,0,Yes,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,79.75,190.51,No
4567-MOYDF,Male,0,No,No,32,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),77.84,2313.8,No
1920-SGLNF,Male,1,Yes,Yes,28,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,76.93,2099.51,No
4337-DLZMJ,Male,0,Yes,No,63,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,80.44,4873.38,No
1060-FEHYZ,Male,0,No,No,37,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),98.81,3674.11,Yes
2716-WPCNN,Male,0,No,No,36,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,89.3,3029.45,No
3876-DINAK,Male,0,No,No,37,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),74.96,2508.47,No
0620-MPCKQ,Male,1,Yes,No,58,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),71.43,3876.64,No
4831-GQXLR,Male,0,Yes,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),91.04,132.56,No
3059-XQTSW,Male,0,Yes,No,28,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),94.65,2593.11,Yes
3733-NVIYK,Male,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.99,105.35,No
2303-PQAQO,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),95.5,184.69,No
3470-CXGUO,Male,0,No,Yes,26,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,107.91,2756.79,Yes
2317-CPKGW,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.97,,Yes
3927-LLRZI,Male,1,No,No,45,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Mailed check,89.19,3844.05,No
0291-ZPIPZ,Female,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,95.92,598.25,Yes
2171-LMKYB,Female,0,Yes,No,60,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,80.38,4837.39,Yes
0969-DRSZS,Male,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,98.92,180.6,Yes
4668-HELBL,Male,0,No,Yes,61,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,72.65,4300.94,No
3887-FGXBK,Male,0,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),27.6,864.74,No
0545-GXYSN,Male,0,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),33.83,483.12,No
5283-FWDUE,Female,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,21.89,1005.4,No
2285-XNNTW,Female,0,No,No,17,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),78.22,1387.34,No
4235-GAZGC,Female,1,Yes,No,7,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),82.57,472.69,No
2473-OVBKM,Female,0,No,Yes,17,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),79.62,1386.92,Yes
2920-MKCJJ,Female,1,No,No,30,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,89.17,2669.43,No
3946-BQPSZ,Female,1,No,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,103.09,999.54,Yes
1157-FCNDD,Male,0,No,Yes,37,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),56.97,2126.78,No
2958-LUNYP,Male,0,No,No,1,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,75.25,45.15,Yes
2219-HAEEA,Male,0,No,No,15,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,90.39,1271.73,Yes
3657-EISRK,Female,0,No,No,12,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,88.38,984.4,Yes
2482-JLKRJ,Male,0,No,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),89.35,2568.91,Yes
3471-WSHUN,Female,0,No,No,27,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),97.75,2655.03,No
3820-PQNLV,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.96,1347.63,Yes
0021-FSTEP,Female,0,No,No,42,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,81.1,3235.5,No
5091-KAQMH,Male,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.75,201.44,No
1589-JSNRF,Male,0,No,No,58,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,78.53,4389.0,No
3891-LZQJF,Female,0,Yes,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.49,1217.79,No
4628-KVDIG,Male,0,No,No,10,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,66.62,605.77,No
2937-PBOJZ,Female,0,Yes,No,7,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,73.29,542.69,Yes
2573-RXVAC,Female,0,Yes,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),93.46,4444.9,No
3569-MLZUQ,Female,0,Yes,No,6,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,93.18,540.84,Yes
1900-KCACV,Male,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.51,355.81,No
2213-CRWMJ,Male,0,Yes,Yes,44,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,75.47,3366.89,No
1434-XHZRY,Female,0,Yes,No,60,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,98.6,5507.0,No
5272-WSMAJ,Female,0,Yes,Yes,11,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,96.62,981.36,No
3603-RVEOX,Female,0,No,No,25,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.99,2407.39,Yes
3347-GNRRH,Female,0,No,No,16,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,68.33,1020.51,No
2829-NIANW,Female,0,No,Yes,70,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,65.52,4445.49,No
3301-SWLCX,Female,0,No,Yes,64,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.39,5315.46,No
5189-ZZDXB,Male,0,Yes,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,25.39,1253.84,No
5212-WAMMQ,Male,0,No,No,71,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),68.77,4738.82,No
1552-CUIOQ,Female,0,Yes,No,0,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),72.59,,No
3348-PTOIW,Male,0,No,No,10,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,75.26,686.29,No
0469-UYGUQ,Male,0,No,No,46,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),72.37,3350.66,No
4609-WUUFM,Female,1,Yes,No,3,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,91.27,316.4,Yes
3193-IVXQX,Female,0,No,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),34.54,1592.55,No
4600-GHOCZ,Male,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.45,807.42,Yes
